Timestamp,GHI_MEAN,DNI_MEAN,DHI_MEAN,ModA_MEAN,ModB_MEAN,Tamb_MEAN,RH_MEAN,WSgust_MEAN,BP_MEAN,Precipitation_SUM,TModA_MEAN,TModB_MEAN,WS_MEAN,WD_CIRC_MEAN
2022-04-27 23:00:00,-3.0,-0.6,-2.1,0.0,0.0,27.3,71.1,6.9,944.1,0.0,26.7,27.0,5.3,186.8
2022-04-28 00:00:00,-3.1,-0.2,-1.9,0.0,0.0,26.5,72.6,8.4,944.3,0.0,26.5,27.0,6.7,157.6
2022-04-28 01:00:00,-3.4,-0.1,-2.0,0.0,0.0,25.2,74.2,8.2,944.0,0.0,25.1,25.7,6.6,158.3
2022-04-28 02:00:00,-3.0,-0.3,-1.9,0.0,0.0,24.3,75.7,6.8,944.0,0.0,23.8,24.2,5.2,178.4
2022-04-28 03:00:00,-2.7,-0.3,-1.8,0.0,0.0,23.7,78.3,5.8,944.0,0.0,23.2,23.6,4.4,187.4
2022-04-28 04:00:00,-2.5,-0.3,-1.6,0.0,0.0,23.5,79.7,6.7,944.0,0.0,23.2,23.5,5.1,188.3
2022-04-28 05:00:00,-2.4,-0.3,-1.5,0.1,0.1,23.2,80.2,6.0,944.2,0.0,22.9,23.2,4.8,192.8
2022-04-28 06:00:00,39.8,-0.1,40.9,36.5,37.1,24.5,78.2,2.9,946.0,0.0,25.4,25.7,2.2,233.8
2022-04-28 07:00:00,129.0,1.7,131.1,114.0,115.3,26.0,73.0,4.7,946.6,0.0,29.7,30.2,3.4,257.2
2022-04-28 08:00:00,398.3,160.1,307.2,352.3,353.2,27.9,66.5,4.3,947.1,0.0,38.8,39.3,3.1,247.8
2022-04-28 09:00:00,614.9,251.7,429.0,552.3,555.8,30.7,56.8,3.1,947.9,0.0,54.4,50.9,2.2,201.7
2022-04-28 10:00:00,850.9,518.5,384.4,758.4,765.6,32.8,47.9,3.2,947.3,0.0,63.8,60.1,2.2,247.9
2022-04-28 11:00:00,893.0,478.3,423.5,796.1,804.5,34.1,42.6,3.7,946.8,0.0,67.1,62.4,2.5,232.8
2022-04-28 12:00:00,856.5,266.8,588.1,762.0,767.5,35.1,37.2,3.6,946.0,0.0,65.8,61.6,2.5,268.0
2022-04-28 13:00:00,706.4,113.6,600.1,637.3,634.4,36.1,34.1,3.1,944.9,0.0,65.1,60.5,2.1,318.2
2022-04-28 14:00:00,673.8,275.2,444.6,599.5,597.6,36.4,30.4,4.3,944.0,0.0,59.2,53.0,3.1,296.9
2022-04-28 15:00:00,510.1,273.4,325.9,446.6,443.9,36.5,27.9,4.3,943.7,0.0,53.6,47.5,3.1,303.9
2022-04-28 16:00:00,106.2,0.3,109.0,97.5,96.1,35.5,30.3,3.3,943.0,0.0,39.6,39.6,2.4,310.8
2022-04-28 17:00:00,36.5,-0.2,39.0,40.2,39.9,30.0,47.3,9.2,943.7,0.3,31.0,31.5,6.5,342.8
2022-04-28 18:00:00,2.8,-0.5,3.7,5.2,5.2,26.2,58.4,6.0,943.9,0.0,26.2,26.5,4.3,314.6
2022-04-28 19:00:00,-2.4,-0.4,-1.5,0.0,0.0,27.7,54.6,3.4,943.6,0.0,27.4,27.7,2.4,257.8
2022-04-28 20:00:00,-5.2,-1.7,-3.7,0.0,0.0,26.9,59.9,4.0,944.4,0.1,25.4,25.7,3.2,228.7
2022-04-28 21:00:00,-2.9,-0.6,-1.9,0.0,0.0,26.6,59.2,3.2,945.0,0.0,25.8,25.9,2.3,261.9
2022-04-28 22:00:00,-2.7,-0.4,-1.8,0.0,0.0,25.8,65.0,0.9,945.6,0.0,24.3,24.7,0.7,286.7
2022-04-28 23:00:00,-2.0,-0.3,-1.4,0.0,0.0,26.4,62.6,2.4,946.0,0.0,25.8,26.4,1.8,152.6
2022-04-29 00:00:00,-1.9,-0.1,-1.0,0.0,0.0,24.4,77.3,11.4,947.1,15.0,24.0,24.4,8.9,95.8
2022-04-29 01:00:00,-1.7,-0.3,-1.6,0.0,0.0,22.9,86.6,7.6,947.8,5.6,22.6,23.0,6.2,71.8
2022-04-29 02:00:00,-3.7,-0.7,-2.5,0.0,0.0,22.0,84.0,2.3,946.5,1.3,21.1,21.6,1.7,251.0
2022-04-29 03:00:00,-3.5,-0.9,-2.4,0.0,0.0,21.9,86.1,3.1,944.4,0.7,21.2,21.7,2.2,252.8
2022-04-29 04:00:00,-4.0,-0.7,-2.8,0.0,0.0,22.2,83.9,1.8,945.3,0.0,21.6,21.9,1.1,335.9
2022-04-29 05:00:00,-3.1,-0.5,-0.7,0.1,0.1,22.1,83.5,4.5,945.0,0.1,22.1,22.4,3.0,276.4
2022-04-29 06:00:00,22.0,0.1,25.8,23.5,24.2,21.9,86.1,3.2,946.1,0.0,22.3,22.8,2.3,227.2
2022-04-29 07:00:00,46.9,-0.0,50.0,47.3,48.6,22.8,81.8,3.1,947.0,0.0,24.1,24.6,2.3,219.0
2022-04-29 08:00:00,79.9,0.2,81.9,80.2,82.2,23.5,78.8,1.9,947.9,0.0,26.4,27.0,1.2,230.5
2022-04-29 09:00:00,132.2,0.5,133.6,131.5,134.6,24.0,77.4,2.1,948.0,0.0,29.0,29.6,1.4,211.9
2022-04-29 10:00:00,167.3,0.7,168.9,169.6,173.3,24.6,70.9,2.8,948.0,0.0,30.9,31.6,2.0,240.6
2022-04-29 11:00:00,236.7,1.2,238.1,240.5,246.0,25.5,68.6,2.9,948.0,0.0,35.9,35.5,2.1,188.4
2022-04-29 12:00:00,406.7,9.4,401.1,394.3,401.1,26.7,63.0,3.6,947.8,0.0,43.6,42.0,2.8,191.1
2022-04-29 13:00:00,429.3,13.0,422.1,411.7,416.7,27.9,60.7,3.3,946.8,0.0,46.0,45.2,2.5,191.8
2022-04-29 14:00:00,355.9,7.1,355.0,337.0,341.1,28.1,62.9,4.9,946.0,0.0,41.8,41.2,3.8,195.0
2022-04-29 15:00:00,222.2,4.3,223.1,212.9,215.1,27.8,59.1,5.2,945.7,0.0,35.3,35.2,4.1,203.7
2022-04-29 16:00:00,217.8,7.6,218.3,202.5,204.4,28.0,59.2,5.3,945.0,0.0,34.3,34.3,4.2,216.2
2022-04-29 17:00:00,137.8,18.3,135.0,121.6,123.1,27.5,68.5,5.0,945.0,0.0,31.8,31.7,4.0,205.2
2022-04-29 18:00:00,14.5,0.6,15.3,14.4,14.5,26.4,72.2,3.5,944.6,0.0,26.5,26.8,2.7,208.2
2022-04-29 19:00:00,-2.3,-0.5,-1.9,0.0,0.0,25.0,77.2,1.5,944.2,0.0,23.3,23.5,1.0,192.3
2022-04-29 20:00:00,-1.9,-0.4,-1.6,0.0,0.0,25.0,75.9,2.7,945.2,0.0,23.8,24.3,1.9,176.8
2022-04-29 21:00:00,-1.7,-0.2,-1.4,0.0,0.0,24.7,78.9,2.7,946.0,0.0,24.1,24.7,2.4,149.8
2022-04-29 22:00:00,-1.9,-0.4,-1.5,0.0,0.0,25.0,73.2,3.5,947.0,0.0,24.2,24.5,2.6,187.6
2022-04-29 23:00:00,-1.7,-0.3,-1.4,0.0,0.0,24.9,71.8,3.4,947.4,0.0,24.3,24.8,2.6,171.0
2022-04-30 00:00:00,-1.7,-0.3,-1.4,0.0,0.0,24.0,76.7,2.5,947.0,0.0,23.2,23.8,1.9,143.6
2022-04-30 01:00:00,-1.9,-0.3,-1.5,0.0,0.0,23.7,78.7,2.1,946.6,0.0,22.8,23.3,1.7,130.5
2022-04-30 02:00:00,-1.9,-0.3,-1.6,0.0,0.0,23.1,83.2,2.1,946.0,0.0,22.0,22.5,1.7,84.5
2022-04-30 03:00:00,-1.7,-0.3,-1.4,0.0,0.0,22.7,85.4,2.6,945.3,0.0,22.1,22.1,2.2,232.0
2022-04-30 04:00:00,-2.1,-0.4,-1.7,0.0,0.0,22.2,87.0,1.8,945.5,0.0,21.0,21.2,1.3,15.0
2022-04-30 05:00:00,-1.6,-0.3,-1.2,0.2,0.2,22.0,88.7,0.6,946.1,0.0,20.9,21.1,0.3,308.9
2022-04-30 06:00:00,38.0,0.9,38.7,33.9,35.2,22.1,88.7,1.6,947.2,0.0,21.9,22.2,1.0,263.8
2022-04-30 07:00:00,119.1,0.8,120.5,105.5,108.3,23.3,84.4,2.0,948.0,0.0,27.0,27.6,1.4,237.3
2022-04-30 08:00:00,220.7,0.8,223.0,192.4,197.1,24.9,79.2,2.7,949.0,0.0,32.6,33.0,2.0,202.9
2022-04-30 09:00:00,474.7,137.8,367.7,422.1,431.3,27.1,72.8,2.9,949.0,0.0,45.7,46.1,2.2,185.4
2022-04-30 10:00:00,694.7,370.2,357.2,622.9,636.1,29.5,63.1,4.3,949.0,0.0,55.0,55.4,3.2,191.2
2022-04-30 11:00:00,932.0,641.7,297.7,840.9,857.3,31.8,52.3,3.3,949.0,0.0,68.2,66.9,2.3,205.2
2022-04-30 12:00:00,1007.8,787.3,216.6,899.3,917.5,33.9,43.4,2.3,948.0,0.0,78.0,71.8,1.5,197.3
2022-04-30 13:00:00,951.2,767.7,218.0,845.0,862.5,35.3,38.1,2.8,947.2,0.0,76.6,68.4,1.7,177.8
2022-04-30 14:00:00,822.2,719.1,214.8,720.2,736.4,36.4,33.6,3.0,946.2,0.0,72.3,59.3,2.1,154.0
2022-04-30 15:00:00,633.5,629.1,203.2,539.1,548.2,37.1,31.6,2.3,945.7,0.0,68.5,53.9,1.5,127.5
2022-04-30 16:00:00,400.4,488.3,165.7,317.0,318.8,36.7,32.0,1.4,945.0,0.0,59.8,46.3,0.9,23.1
2022-04-30 17:00:00,155.5,227.3,94.9,108.4,107.9,35.7,34.2,0.8,945.0,0.0,44.4,39.5,0.4,345.1
2022-04-30 18:00:00,10.0,5.5,10.3,10.3,10.3,33.8,41.2,0.7,944.6,0.0,33.1,33.2,0.4,349.1
2022-04-30 19:00:00,-3.0,-0.4,-2.3,0.0,0.0,31.5,52.5,3.1,944.7,0.0,30.1,30.7,2.4,134.0
2022-04-30 20:00:00,-2.7,-0.3,-2.0,0.0,0.0,30.3,56.1,3.9,945.5,0.0,29.4,29.7,3.0,188.6
2022-04-30 21:00:00,-2.2,-0.4,-1.8,0.0,0.0,28.9,60.0,3.2,946.6,0.0,28.2,28.4,2.3,193.4
2022-04-30 22:00:00,-2.1,-0.3,-1.7,0.0,0.0,28.4,62.4,2.8,947.0,0.0,27.8,28.3,2.2,170.6
2022-04-30 23:00:00,-2.3,-0.3,-1.8,0.0,0.0,27.9,65.2,3.2,947.0,0.0,26.9,27.3,2.4,177.3
2022-05-01 00:00:00,-2.2,-0.3,-1.7,0.0,0.0,27.0,71.5,2.6,947.0,0.0,26.0,26.7,2.1,154.2
2022-05-01 01:00:00,-2.0,-0.3,-1.6,0.0,0.0,26.6,74.7,3.8,946.5,0.0,25.8,26.2,2.8,184.6
2022-05-01 02:00:00,-2.1,-0.4,-1.7,0.0,0.0,26.4,76.0,4.2,945.9,0.0,25.7,26.0,3.2,196.4
2022-05-01 03:00:00,-2.1,-0.4,-1.6,0.0,0.0,26.0,76.5,3.0,945.7,0.0,25.2,25.4,2.2,193.5
2022-05-01 04:00:00,-2.1,-0.3,-1.7,0.0,0.0,25.5,77.6,1.7,946.0,0.0,24.4,24.9,1.1,167.8
2022-05-01 05:00:00,-1.9,-0.2,-1.4,0.1,0.1,25.4,79.3,4.6,947.4,0.0,24.9,25.5,3.7,98.0
2022-05-01 06:00:00,35.8,-0.1,36.5,32.6,33.4,25.2,81.1,2.7,949.2,0.0,25.9,26.4,2.3,137.0
2022-05-01 07:00:00,198.9,57.8,178.0,172.4,174.7,26.4,77.4,3.1,950.0,0.0,32.4,34.5,2.4,184.3
2022-05-01 08:00:00,211.4,17.9,204.8,184.1,187.3,28.1,68.7,4.0,949.8,0.0,34.5,36.3,3.0,264.8
2022-05-01 09:00:00,358.4,7.5,357.3,332.1,336.7,29.3,65.0,4.4,949.7,0.0,40.8,41.9,3.3,262.2
2022-05-01 10:00:00,620.4,168.9,472.3,562.0,569.4,31.4,56.9,4.3,949.0,0.0,52.1,54.2,3.0,264.7
2022-05-01 11:00:00,978.2,580.7,409.1,883.5,894.6,33.5,46.9,2.8,949.0,0.0,69.5,69.1,1.8,284.5
2022-05-01 12:00:00,986.1,704.3,279.3,874.1,884.7,35.0,38.1,3.6,948.5,0.0,70.0,68.2,2.4,329.4
2022-05-01 13:00:00,888.9,604.0,310.8,788.5,797.7,36.1,35.1,2.9,947.5,0.0,73.0,68.5,1.9,339.1
2022-05-01 14:00:00,796.7,628.0,265.3,696.4,703.9,36.8,32.7,3.0,946.3,0.0,68.3,61.5,2.0,342.8
2022-05-01 15:00:00,604.2,474.7,274.1,514.6,517.3,37.0,30.9,4.6,945.2,0.0,60.0,52.6,3.2,338.2
2022-05-01 16:00:00,219.1,137.8,153.7,178.7,177.9,36.1,30.2,4.7,945.0,0.0,44.3,40.6,3.3,332.1
2022-05-01 17:00:00,96.9,25.1,91.6,80.5,80.2,35.1,33.2,4.0,945.0,0.0,37.9,37.3,2.9,304.1
2022-05-01 18:00:00,8.7,-0.3,9.7,10.8,10.9,34.4,36.2,4.1,944.7,0.0,34.4,34.7,3.0,298.7
2022-05-01 19:00:00,-2.9,-0.0,-2.0,0.0,0.0,32.8,41.3,5.5,944.8,0.0,32.8,33.1,4.2,243.7
2022-05-01 20:00:00,-3.6,-0.5,-2.9,0.0,0.0,29.2,53.1,5.9,946.0,0.0,28.3,28.6,4.7,209.9
2022-05-01 21:00:00,-2.6,-0.4,-1.9,0.0,0.0,29.7,50.3,3.1,946.0,0.0,28.9,29.0,2.2,269.8
2022-05-01 22:00:00,-2.6,-0.5,-2.0,0.0,0.0,28.0,57.7,1.4,946.0,0.0,26.6,26.7,1.0,245.9
2022-05-01 23:00:00,-2.5,-0.3,-1.9,0.0,0.0,27.0,62.2,3.4,946.7,0.0,26.0,26.5,2.8,112.6
2022-05-02 00:00:00,-2.5,-0.5,-2.0,0.0,0.0,26.5,61.0,3.3,946.0,0.0,25.2,25.4,2.5,194.2
2022-05-02 01:00:00,-2.4,-0.5,-1.9,0.0,0.0,27.1,64.2,5.0,945.0,0.0,26.4,26.6,3.9,201.8
2022-05-02 02:00:00,-2.4,-0.4,-1.9,0.0,0.0,26.2,74.5,1.2,944.0,0.0,24.9,25.3,0.7,262.2
2022-05-02 03:00:00,-2.3,-0.4,-1.8,0.0,0.0,25.5,76.1,0.6,944.0,0.0,24.0,24.4,0.2,330.5
2022-05-02 04:00:00,-2.3,-0.5,-1.8,0.0,0.0,24.9,77.6,1.8,944.0,0.0,23.4,23.8,1.3,188.9
2022-05-02 05:00:00,-2.1,-0.4,-1.5,0.1,0.1,25.1,76.1,4.4,944.2,0.0,24.4,24.6,3.3,192.6
2022-05-02 06:00:00,36.9,1.0,37.5,33.9,34.4,25.2,76.6,2.4,946.0,0.0,25.5,25.9,1.8,210.8
2022-05-02 07:00:00,193.9,81.8,164.3,160.6,161.4,26.8,70.9,2.5,947.0,0.0,31.2,33.5,1.9,198.0
2022-05-02 08:00:00,428.3,298.3,258.1,360.6,361.0,28.7,64.7,4.0,947.1,0.0,39.0,42.8,3.1,188.7
2022-05-02 09:00:00,660.4,458.9,315.8,578.1,581.8,31.8,52.7,2.3,948.0,0.0,58.2,55.4,1.5,185.9
2022-05-02 10:00:00,775.1,482.6,343.9,697.5,704.2,33.4,43.8,3.7,948.0,0.0,58.3,56.2,2.6,297.5
2022-05-02 11:00:00,951.0,623.7,343.0,863.6,872.6,35.2,35.4,4.4,947.4,0.0,66.8,61.6,3.1,319.7
2022-05-02 12:00:00,805.6,416.3,389.9,729.8,735.4,35.7,32.4,3.9,946.6,0.0,64.3,60.7,2.7,327.2
2022-05-02 13:00:00,855.9,503.8,376.3,757.3,761.0,36.7,30.8,3.1,945.7,0.0,70.6,64.6,2.0,338.2
2022-05-02 14:00:00,792.7,542.9,334.5,693.8,697.7,37.5,28.0,3.5,945.0,0.0,66.9,58.0,2.3,318.1
2022-05-02 15:00:00,579.1,433.6,279.4,493.0,493.1,38.2,25.7,2.7,944.3,0.0,63.7,52.3,1.8,40.8
2022-05-02 16:00:00,295.8,219.0,194.0,239.5,236.4,37.7,26.4,1.7,944.0,0.0,52.5,45.0,1.0,274.9
2022-05-02 17:00:00,139.2,103.5,111.0,106.7,104.6,37.0,27.0,2.1,944.0,0.0,43.3,40.2,1.4,310.1
2022-05-02 18:00:00,11.2,2.2,12.0,11.9,11.7,35.2,33.6,2.7,943.6,0.0,34.9,35.0,1.8,290.7
2022-05-02 19:00:00,-2.8,-0.2,-2.0,0.0,0.0,31.7,56.7,5.9,943.4,0.0,31.6,31.8,4.6,202.9
2022-05-02 20:00:00,-2.7,-0.4,-2.1,0.0,0.0,30.7,51.3,4.7,944.1,0.0,30.3,30.4,3.7,205.7
2022-05-02 21:00:00,-2.6,-0.4,-1.9,0.0,0.0,29.1,57.4,4.4,945.0,0.0,28.6,28.7,3.5,199.0
2022-05-02 22:00:00,-2.5,-0.4,-1.9,0.0,0.0,28.1,59.2,3.8,945.0,0.0,27.4,27.6,2.9,195.3
2022-05-02 23:00:00,-2.5,-0.4,-1.9,0.0,0.0,27.4,58.9,4.6,945.0,0.0,26.7,26.9,3.5,191.4
2022-05-03 00:00:00,-2.5,-0.4,-2.0,0.0,0.0,27.0,58.5,4.1,945.0,0.0,26.1,26.4,3.0,187.0
2022-05-03 01:00:00,-2.5,-0.5,-2.0,0.0,0.0,27.1,63.7,5.5,944.4,0.0,26.5,26.8,4.3,196.7
2022-05-03 02:00:00,-2.5,-0.4,-1.9,0.0,0.0,27.0,69.9,4.8,944.0,0.0,26.4,26.7,3.7,188.2
2022-05-03 03:00:00,-2.4,-0.4,-1.8,0.0,0.0,26.7,72.7,5.3,944.0,0.0,26.1,26.4,4.0,191.6
2022-05-03 04:00:00,-2.2,-0.4,-1.7,0.0,0.0,26.3,76.5,4.3,945.0,0.0,25.8,26.0,3.3,202.9
2022-05-03 05:00:00,-1.9,-0.3,-1.4,0.1,0.1,25.6,80.9,5.7,945.2,0.0,25.4,25.7,4.4,193.4
2022-05-03 06:00:00,24.5,-0.0,25.4,23.7,23.8,25.2,82.6,7.0,947.0,0.0,25.8,26.2,5.4,197.6
2022-05-03 07:00:00,149.8,38.7,136.3,133.0,132.8,25.4,81.4,6.7,947.0,0.0,28.5,29.7,5.2,200.5
2022-05-03 08:00:00,317.2,58.5,291.8,277.8,277.1,27.8,70.6,4.6,947.2,0.0,36.5,37.6,3.5,228.3
2022-05-03 09:00:00,657.0,247.1,473.8,574.8,574.3,30.3,60.6,4.5,947.4,0.0,49.6,49.5,3.4,250.1
2022-05-03 10:00:00,815.7,390.2,459.2,715.5,717.6,32.8,50.1,2.6,947.9,0.0,62.1,60.3,1.7,280.1
2022-05-03 11:00:00,900.6,520.8,392.9,804.6,808.6,34.9,41.2,2.5,947.7,0.0,69.4,65.0,1.6,275.3
2022-05-03 12:00:00,958.2,582.3,374.6,859.2,863.7,36.3,33.9,3.1,947.0,0.0,72.4,66.3,2.1,318.0
2022-05-03 13:00:00,937.4,658.9,308.9,833.1,837.6,36.8,31.2,4.8,946.0,0.0,68.5,61.0,3.3,331.0
2022-05-03 14:00:00,774.3,477.2,365.1,682.7,685.0,37.1,27.9,3.6,945.2,0.0,65.5,57.4,2.4,316.1
2022-05-03 15:00:00,461.8,313.5,257.6,397.6,395.5,37.2,28.7,3.5,944.4,0.0,56.7,49.1,2.6,21.1
2022-05-03 16:00:00,399.9,395.7,207.5,322.6,317.4,37.3,29.8,3.2,944.0,0.0,55.6,46.3,2.2,338.9
2022-05-03 17:00:00,145.2,136.8,106.1,109.6,107.2,36.2,32.1,4.3,944.0,0.0,42.0,39.3,3.1,313.5
2022-05-03 18:00:00,8.3,-0.0,9.5,9.3,9.2,34.4,36.1,4.5,943.4,0.0,34.5,34.8,3.3,282.4
2022-05-03 19:00:00,-2.8,0.1,-1.8,0.0,0.0,29.7,47.3,7.1,944.2,0.0,30.0,30.4,5.0,333.5
2022-05-03 20:00:00,-3.0,-0.5,-2.5,0.0,0.0,28.4,53.3,4.1,944.8,0.0,27.5,27.8,3.1,352.0
2022-05-03 21:00:00,-2.5,-0.4,-2.0,0.0,0.0,28.2,56.6,1.3,945.0,0.0,27.1,27.4,0.9,132.8
2022-05-03 22:00:00,-2.1,-0.4,-1.7,0.0,0.0,28.0,58.3,1.1,945.6,0.0,27.0,27.4,0.8,81.0
2022-05-03 23:00:00,-2.4,-0.4,-1.8,0.0,0.0,27.5,60.0,2.3,946.0,0.0,26.6,27.2,1.8,159.7
2022-05-04 00:00:00,-2.4,-0.3,-1.8,0.0,0.0,27.0,62.8,2.6,945.9,0.0,26.1,26.8,2.1,145.1
2022-05-04 01:00:00,-2.1,-0.2,-1.5,0.0,0.0,27.1,61.0,4.6,946.2,0.0,27.0,27.4,3.7,133.8
2022-05-04 02:00:00,-2.7,-0.1,-1.7,0.0,0.0,26.5,71.9,8.1,947.3,0.0,26.7,27.2,6.5,98.4
2022-05-04 03:00:00,-2.5,-0.1,-1.5,0.0,0.0,25.5,73.8,6.0,947.0,0.0,25.6,26.2,5.0,128.7
2022-05-04 04:00:00,-2.6,-0.6,-2.1,0.0,0.0,23.9,84.1,4.9,947.1,0.7,23.2,23.7,3.7,169.9
2022-05-04 05:00:00,-2.1,-0.8,-2.0,0.0,0.0,23.2,87.3,3.1,947.2,0.2,22.6,23.1,2.2,203.0
2022-05-04 06:00:00,13.9,0.1,14.6,15.6,16.0,23.5,85.3,5.3,947.4,0.0,23.6,23.9,3.8,283.0
2022-05-04 07:00:00,109.0,1.2,110.3,102.3,105.1,24.5,78.8,4.3,947.0,0.0,27.2,28.1,3.3,261.2
2022-05-04 08:00:00,356.8,55.9,326.8,315.0,321.7,26.1,73.5,2.4,948.0,0.0,39.6,40.3,1.5,192.6
2022-05-04 09:00:00,651.4,337.5,394.1,569.9,581.1,28.2,66.0,2.3,948.0,0.0,53.8,54.9,1.4,197.3
2022-05-04 10:00:00,829.0,409.1,462.5,736.9,753.4,30.8,56.2,4.3,948.0,0.0,62.2,60.7,3.2,182.5
2022-05-04 11:00:00,835.9,339.1,508.3,753.8,771.1,32.7,46.4,4.3,948.0,0.0,65.6,62.9,3.1,179.2
2022-05-04 12:00:00,742.1,231.2,514.2,664.8,678.2,33.8,41.4,3.1,948.0,0.0,65.0,60.9,2.1,194.4
2022-05-04 13:00:00,478.6,18.6,467.6,435.9,439.7,34.9,37.5,2.2,947.0,0.0,58.0,54.3,1.5,152.1
2022-05-04 14:00:00,493.8,135.1,388.8,437.9,445.2,34.8,37.2,3.5,946.2,0.0,53.2,48.3,2.6,139.7
2022-05-04 15:00:00,386.6,43.3,360.2,345.9,350.7,35.5,33.0,3.3,946.0,0.0,52.5,47.7,2.5,152.4
2022-05-04 16:00:00,256.4,13.5,253.8,230.5,233.7,35.1,33.5,2.6,945.2,0.0,46.2,43.4,1.9,156.0
2022-05-04 17:00:00,113.4,3.1,115.2,100.8,101.6,34.7,35.4,2.4,945.7,0.0,39.7,38.9,1.8,137.9
2022-05-04 18:00:00,6.1,-0.1,7.2,8.2,8.2,33.1,40.8,3.6,945.2,0.0,33.1,33.6,3.0,148.9
2022-05-04 19:00:00,-2.7,-0.3,-2.1,0.0,0.0,31.5,48.4,3.9,944.6,0.0,30.9,31.5,3.1,167.1
2022-05-04 20:00:00,-2.7,-0.3,-2.1,0.0,0.0,30.4,53.5,2.1,945.0,0.0,29.4,30.0,1.6,157.2
2022-05-04 21:00:00,-2.6,-0.4,-2.0,0.0,0.0,29.6,58.8,3.1,945.1,0.0,28.6,29.2,2.4,170.4
2022-05-04 22:00:00,-2.2,-0.3,-1.6,0.0,0.0,29.1,61.1,4.3,946.0,0.0,28.8,29.1,3.3,187.0
2022-05-04 23:00:00,-2.7,-0.4,-2.0,0.0,0.0,28.6,59.6,4.1,946.0,0.0,27.9,28.2,3.2,185.2
2022-05-05 00:00:00,-2.8,-0.4,-2.1,0.0,0.0,27.9,64.8,3.7,945.2,0.0,26.9,27.3,2.9,181.7
2022-05-05 01:00:00,-2.6,-0.4,-2.0,0.0,0.0,26.6,72.6,2.6,945.0,0.0,25.3,25.7,2.0,185.8
2022-05-05 02:00:00,-2.6,-0.4,-2.0,0.0,0.0,25.9,77.1,2.4,945.0,0.0,24.8,25.0,1.7,191.0
2022-05-05 03:00:00,-2.5,-0.5,-1.9,0.0,0.0,25.5,77.7,2.4,945.0,0.0,24.2,24.3,1.8,198.8
2022-05-05 04:00:00,-2.5,-0.5,-1.9,0.0,0.0,25.2,78.3,2.3,945.0,0.0,24.0,24.2,1.7,189.7
2022-05-05 05:00:00,-2.0,-0.4,-1.5,0.4,0.4,24.6,80.8,2.0,945.8,0.0,23.3,24.0,1.6,141.5
2022-05-05 06:00:00,56.9,31.6,52.5,45.0,45.8,24.6,82.5,2.9,948.0,0.0,24.6,25.9,2.5,147.7
2022-05-05 07:00:00,241.8,250.8,154.5,186.5,187.8,26.4,73.8,4.6,948.3,0.0,29.9,34.6,3.5,192.1
2022-05-05 08:00:00,479.4,458.8,221.7,404.3,407.4,28.9,63.9,4.4,949.0,0.0,40.3,47.0,3.4,189.5
2022-05-05 09:00:00,694.4,571.5,267.6,609.4,618.8,31.5,51.0,5.1,949.0,0.0,53.9,56.8,4.0,189.0
2022-05-05 10:00:00,855.9,627.4,296.6,759.7,773.3,33.4,41.3,4.6,949.0,0.0,63.7,62.6,3.4,188.6
2022-05-05 11:00:00,933.0,608.9,341.0,832.9,848.5,35.2,35.1,2.8,948.3,0.0,74.4,69.2,1.8,152.8
2022-05-05 12:00:00,962.0,630.9,330.9,852.5,867.8,36.8,31.9,2.5,947.9,0.0,79.8,72.5,1.5,95.6
2022-05-05 13:00:00,916.7,621.0,326.2,808.3,823.2,37.5,30.5,3.3,947.0,0.0,76.7,67.8,2.1,113.9
2022-05-05 14:00:00,774.8,498.6,354.2,675.7,687.8,38.1,29.9,3.6,946.1,0.0,71.4,62.9,2.5,143.5
2022-05-05 15:00:00,511.6,299.6,307.5,435.0,441.0,38.3,28.7,3.6,945.0,0.0,60.4,52.4,2.6,75.1
2022-05-05 16:00:00,347.8,195.8,257.2,284.3,285.6,37.9,27.6,5.9,944.2,0.0,51.4,45.5,4.8,77.6
2022-05-05 17:00:00,129.8,47.3,118.3,106.2,106.2,36.9,29.3,5.5,944.7,0.0,41.8,40.1,4.5,84.4
2022-05-05 18:00:00,8.0,-0.1,9.5,10.4,10.4,35.2,35.6,5.5,944.6,0.0,35.2,35.7,4.5,112.8
2022-05-05 19:00:00,-3.6,-0.2,-2.5,0.0,0.0,33.1,44.3,5.9,944.6,0.0,32.7,33.3,4.7,159.6
2022-05-05 20:00:00,-3.4,-0.2,-2.2,0.0,0.0,31.6,50.2,8.4,945.8,0.0,31.6,32.1,6.6,161.6
2022-05-05 21:00:00,-3.2,-0.1,-2.0,0.0,0.0,28.7,63.0,8.6,946.4,0.0,28.7,29.2,6.6,174.3
2022-05-05 22:00:00,-2.4,-0.2,-1.6,0.0,0.0,27.2,67.1,6.2,946.3,0.0,27.2,27.5,4.8,198.6
2022-05-05 23:00:00,-2.5,-0.2,-1.6,0.0,0.0,26.3,67.7,6.1,946.4,0.0,26.3,26.6,4.8,208.2
2022-05-06 00:00:00,-2.2,-0.3,-1.5,0.0,0.0,25.6,68.5,3.2,945.4,0.0,25.4,25.7,2.4,240.3
2022-05-06 01:00:00,-2.2,-0.4,-1.6,0.0,0.0,26.0,63.0,1.9,945.0,0.0,25.3,25.6,1.2,229.9
2022-05-06 02:00:00,-2.2,-0.3,-1.6,0.0,0.0,26.1,62.9,2.1,944.8,0.0,25.5,26.0,1.6,153.8
